State Name,State Code,City Code,City Name,County Code,County Name
GEORGIA,13,2034,EPWORTH,111,FANNIN
INDIANA,18,2034,HARLAN,003,ALLEN
SOUTH CAROLINA,45,2034,PINELAND,053,JASPER
VIRGINIA,51,2034,RESTON,059,FAIRFAX
ALASKA,02,2033,PENNOCK ISLAND,130,KETCHIKAN GATEWAY
INDIANA,18,2033,HARMONY,021,CLAY
KENTUCKY,21,2033,LOGVILLE,153,MAGOFFIN
OKLAHOMA,40,2033,HALL PARK,027,CLEVELAND
SOUTH CAROLINA,45,2033,PINERIDGE,063,LEXINGTON
UTAH,49,2033,WALLSBURG,051,WASATCH
VIRGINIA,51,2033,REVA,047,CULPEPER
ALABAMA,01,2032,MEGARGEL,099,MONROE
ALASKA,02,2032,PENINSULA POINT,130,KETCHIKAN GATEWAY
KENTUCKY,21,2032,LOCUST HILL,027,BRECKINRIDGE
SOUTH DAKOTA,46,2032,OGLALA,102,OGLALA LAKOTA
VIRGINIA,51,2032,RESCUE,093,ISLE OF WIGHT
WEST VIRGINIA,54,2032,PALERMO,043,LINCOLN
ALABAMA,01,2031,MERIDIANVILLE,089,MADISON
VIRGINIA,51,2031,RAPPAHANNOCK ACADEMY,033,CAROLINE
ALABAMA,01,2030,MENTONE,049,DEKALB
ALASKA,02,2030,PELICAN,232,SKAGWAY-HOONAH-ANGOON
ARKANSAS,05,2030,JAMESTOWN,063,INDEPENDENCE
CALIFORNIA,06,2030,MCCLOUD,093,SISKIYOU
COLORADO,08,2030,PRITCHETT,009,BACA
FLORIDA,12,2030,MIAMI SHORES,086,MIAMI-DADE
GEORGIA,13,2030,ENIGMA,019,BERRIEN
INDIANA,18,2030,HARDINSBURG,029,DEARBORN
IOWA,19,2030,MELCHER-DALLAS,125,MARION
KANSAS,20,2030,GENESEO,159,RICE
KENTUCKY,21,2030,LOCKPORT,103,HENRY
LOUISIANA,22,2030,RINGGOLD,013,BIENVILLE
MAINE,23,2030,DENNYSVILLE,029,WASHINGTON
MICHIGAN,26,2030,GRANT,123,NEWAYGO
MINNESOTA,27,2030,EDINA,053,HENNEPIN
MISSISSIPPI,28,2030,PORT GIBSON,021,CLAIBORNE
MISSOURI,29,2030,CRYSTAL LAKE PARK,189,ST. LOUIS
NEBRASKA,31,2030,GLENVIL,035,CLAY
NEW JERSEY,34,2030,MORRISTOWN,027,MORRIS
NEW YORK,36,2030,FLORIDA,071,ORANGE
NORTH CAROLINA,37,2030,HARKERS ISLAND,031,CARTERET
NORTH DAKOTA,38,2030,MARION,045,LA MOURE
OHIO,39,2030,CUYAHOGA FALLS,153,SUMMIT
OKLAHOMA,40,2030,HALLETT,117,PAWNEE
OREGON,41,2030,SWEET HOME,043,LINN
PENNSYLVANIA,42,2030,DOVER,133,YORK
SOUTH CAROLINA,45,2030,PIEDMONT,007,ANDERSON
SOUTH CAROLINA,45,2030,PIEDMONT,045,GREENVILLE
SOUTH DAKOTA,46,2030,OELRICHS,047,FALL RIVER
TENNESSEE,47,2030,RIDGESIDE,065,HAMILTON
TEXAS,48,2030,EAGLE PASS,323,MAVERICK
UTAH,49,2030,WALES,039,SANPETE
VIRGINIA,51,2030,REMINGTON,061,FAUQUIER
WASHINGTON,53,2030,SNOHOMISH,061,SNOHOMISH
WEST VIRGINIA,54,2030,PAGETON,047,MCDOWELL
WISCONSIN,55,2030,GREENWOOD,019,CLARK
ALABAMA,01,2029,MAYSVILLE,089,MADISON
ILLINOIS,17,2029,CRESCENT CITY,075,IROQUOIS
VIRGINIA,51,2029,REHOBOTH,111,LUNENBURG
ALABAMA,01,2028,MELVIN,023,CHOCTAW
KENTUCKY,21,2028,LOAD,089,GREENUP
PENNSYLVANIA,42,2028,DOUGLASSVILLE,011,BERKS
VIRGINIA,51,2028,RED OAK,037,CHARLOTTE
WISCONSIN,55,2028,GREENVILLE,087,OUTAGAMIE
ALABAMA,01,2027,MAYTOWN,073,JEFFERSON
ARKANSAS,05,2027,JACKSONPORT,067,JACKSON
VIRGINIA,51,2027,RAWLINGS,025,BRUNSWICK
WISCONSIN,55,2027,GREEN VALLEY,115,SHAWANO
ALABAMA,01,2026,MAYLENE,117,SHELBY
LOUISIANA,22,2026,RIDGECREST,029,CONCORDIA
NORTH CAROLINA,37,2026,HARBINGER,053,CURRITUCK
VIRGINIA,51,2026,RED ASH,185,TAZEWELL
ALABAMA,01,2025,MAXWELL AIR FORCE BASE,101,MONTGOMERY
ALASKA,02,2025,PEDRO DOME,090,FAIRBANKS NORTH STAR
CALIFORNIA,06,2025,MCCLELLAN,067,SACRAMENTO
COLORADO,08,2025,POWDERHORN,051,GUNNISON
FLORIDA,12,2025,MIAMI LAKES,086,MIAMI-DADE
KENTUCKY,21,2025,LLOYD,089,GREENUP
LOUISIANA,22,2025,RHINEHART,025,CATAHOULA
MISSISSIPPI,28,2025,PORTERVILLE,069,KEMPER
OHIO,39,2025,CUTLER,167,WASHINGTON
PENNSYLVANIA,42,2025,DORSEYVILLE,003,ALLEGHENY
VIRGINIA,51,2025,RELIANCE,187,WARREN
WISCONSIN,55,2025,GREENLEAF,009,BROWN
ALABAMA,01,2024,MATHEWS,101,MONTGOMERY
LOUISIANA,22,2024,RIVERTON,021,CALDWELL
NORTH CAROLINA,37,2024,HAMPTONVILLE,197,YADKIN
PENNSYLVANIA,42,2024,DRIFTING,033,CLEARFIELD
VIRGINIA,51,2024,RED HOUSE,037,CHARLOTTE
ALABAMA,01,2023,MARVEL,007,BIBB
FLORIDA,12,2023,MIAMI GARDENS,086,MIAMI-DADE
LOUISIANA,22,2023,RIVER RIDGE,051,JEFFERSON
NORTH CAROLINA,37,2023,HAMPSTEAD,141,PENDER
PENNSYLVANIA,42,2023,DORNSIFE,097,NORTHUMBERLAND
VIRGINIA,51,2023,REEDVILLE,133,NORTHUMBERLAND
ALABAMA,01,2022,MARION JUNCTION,047,DALLAS
CALIFORNIA,06,2022,MCARTHUR,089,SHASTA
LOUISIANA,22,2022,RICHWOOD,073,OUACHITA
NEBRASKA,31,2022,GLADSTONE,095,JEFFERSON
VIRGINIA,51,2022,RAVEN,185,TAZEWELL
CALIFORNIA,06,2021,LYTTON,097,SONOMA
LOUISIANA,22,2021,RICHMOND,065,MADISON
VIRGINIA,51,2021,RAPHINE,163,ROCKBRIDGE
ALABAMA,01,2020,MARION,105,PERRY
ALASKA,02,2020,PEDRO BAY,164,LAKE AND PENINSULA
ARKANSAS,05,2020,IVAN,039,DALLAS
CALIFORNIA,06,2020,LYNWOOD,037,LOS ANGELES
FLORIDA,12,2020,MIAMI BEACH,086,MIAMI-DADE
GEORGIA,13,2020,EMPIRE,091,DODGE
ILLINOIS,17,2020,CREAL SPRINGS,199,WILLIAMSON
INDIANA,18,2020,HANOVER,077,JEFFERSON
IOWA,19,2020,DAKOTA CITY,091,HUMBOLDT
KANSAS,20,2020,GEM,193,THOMAS
KENTUCKY,21,2020,LIVINGSTON,203,ROCKCASTLE
LOUISIANA,22,2020,RESERVE,095,ST. JOHN THE BAPTIST
MICHIGAN,26,2020,GRANDVILLE,081,KENT
MINNESOTA,27,2020,EDGERTON,117,PIPESTONE
MISSISSIPPI,28,2020,POPLARVILLE,109,PEARL RIVER
MISSOURI,29,2020,CRYSTAL CITY,099,JEFFERSON
NEBRASKA,31,2020,GILTNER,081,HAMILTON
NEW JERSEY,34,2020,MORRIS PLAINS,027,MORRIS
NEW YORK,36,2020,FLORAL PARK,059,NASSAU
NORTH CAROLINA,37,2020,HAMLET,153,RICHMOND
NORTH DAKOTA,38,2020,MAPLETON,017,CASS
OHIO,39,2020,CUSTAR,173,WOOD
OKLAHOMA,40,2020,HAILEYVILLE,121,PITTSBURG
OREGON,41,2020,SUTHERLIN,019,DOUGLAS
PENNSYLVANIA,42,2020,DORMONT,003,ALLEGHENY
SOUTH CAROLINA,45,2020,PICKENS,077,PICKENS
SOUTH DAKOTA,46,2020,OACOMA,085,LYMAN
TENNESSEE,47,2020,RIDGELY,095,LAKE
TEXAS,48,2020,EAGLE LAKE,089,COLORADO
UTAH,49,2020,VIRGIN,053,WASHINGTON
VIRGINIA,51,2020,RADFORD,750,RADFORD (CITY)
WASHINGTON,53,2020,SKYKOMISH,033,KING
WEST VIRGINIA,54,2020,PAGE,019,FAYETTE
WISCONSIN,55,2020,GREEN LAKE,047,GREEN LAKE
CALIFORNIA,06,2019,LYTLE CREEK,071,SAN BERNARDINO
VIRGINIA,51,2019,RANDOLPH,037,CHARLOTTE
WASHINGTON,53,2019,SKAMOKAWA,069,WAHKIAKUM
CALIFORNIA,06,2018,LYOTH,077,SAN JOAQUIN
VIRGINIA,51,2018,RAPIDAN,047,CULPEPER
WASHINGTON,53,2018,SKAMANIA,059,SKAMANIA
ARKANSAS,05,2017,EAKER AIR FORCE BASE,093,MISSISSIPPI
GEORGIA,13,2017,EMORY UNIVERSITY,089,DEKALB
NEW JERSEY,34,2017,MORGANVILLE,025,MONMOUTH
TEXAS,48,2017,DYESS AIR FORCE BASE,441,TAYLOR
UTAH,49,2017,VINEYARD,049,UTAH
UTAH,49,2017,VINEYARD,049,UTAH
VIRGINIA,51,2017,RADIANT,113,MADISON
TEXAS,48,2016,DUNN,415,SCURRY
VIRGINIA,51,2016,QUINTON,127,NEW KENT
ALASKA,02,2015,PAXSON,261,VALDEZ-CORDOVA
ARKANSAS,05,2015,INK,113,POLK
CALIFORNIA,06,2015,LUDLOW,071,SAN BERNARDINO
INDIANA,18,2015,HANNA,091,LA PORTE
NEW JERSEY,34,2015,MOORESTOWN,005,BURLINGTON
OHIO,39,2015,CURTICE,095,LUCAS
OHIO,39,2015,CURTICE,123,OTTAWA
PENNSYLVANIA,42,2015,DORRANCE,079,LUZERNE
TENNESSEE,47,2015,RIDDLETON,159,SMITH
TEXAS,48,2015,DUNLAY,325,MEDINA
UTAH,49,2015,VERNON,045,TOOELE
VIRGINIA,51,2015,QUINQUE,079,GREENE
WASHINGTON,53,2015,SILVER LAKE,015,COWLITZ
WISCONSIN,55,2015,GREENFIELD,079,MILWAUKEE
OREGON,41,2014,SUNRIVER,017,DESCHUTES
TEXAS,48,2014,DUNDEE,009,ARCHER
VIRGINIA,51,2014,QUINBY,001,ACCOMACK
ARKANSAS,05,2013,INGALLS,011,BRADLEY
CALIFORNIA,06,2013,LUCERNE VALLEY,071,SAN BERNARDINO
PENNSYLVANIA,42,2013,DONEGAL,129,WESTMORELAND
VIRGINIA,51,2013,QUICKSBURG,171,SHENANDOAH
WASHINGTON,53,2013,SILVER CREEK,041,LEWIS
CALIFORNIA,06,2012,LUCERNE,033,LAKE
NORTH DAKOTA,38,2012,MAPES,063,NELSON
OREGON,41,2012,SUNNY VALLEY,033,JOSEPHINE
TENNESSEE,47,2012,RICKMAN,133,OVERTON
WASHINGTON,53,2012,SILVERDALE,035,KITSAP
CALIFORNIA,06,2011,LOTUS,017,EL DORADO
NEW YORK,36,2011,FLEMING,011,CAYUGA
PENNSYLVANIA,42,2011,DOLINGTON,129,WESTMORELAND
WASHINGTON,53,2011,SILVANA,061,SNOHOMISH
WEST VIRGINIA,54,2011,OVAPA,015,CLAY
ALABAMA,01,2010,MARGARET,115,ST. CLAIR
ALASKA,02,2010,PAULOFF HARBOR,013,ALEUTIANS EAST
ARKANSAS,05,2010,IMBODEN,075,LAWRENCE
CALIFORNIA,06,2010,LOYALTON,091,SIERRA
COLORADO,08,2010,PORTLAND,043,FREMONT
COLORADO,08,2010,PORTLAND,091,OURAY
FLORIDA,12,2010,MIAMI,086,MIAMI-DADE
GEORGIA,13,2010,EMERSON,015,BARTOW
ILLINOIS,17,2010,CRAINVILLE,199,WILLIAMSON
INDIANA,18,2010,HAMMOND,089,LAKE
IOWA,19,2010,CYLINDER,147,PALO ALTO
KANSAS,20,2010,GAYLORD,183,SMITH
KENTUCKY,21,2010,LIVERMORE,149,MCLEAN
LOUISIANA,22,2010,REMY,093,ST. JAMES
MICHIGAN,26,2010,GRAND RAPIDS,081,KENT
MINNESOTA,27,2010,EDEN VALLEY,093,MEEKER
MINNESOTA,27,2010,EDEN VALLEY,145,STEARNS
MISSISSIPPI,28,2010,POPE,107,PANOLA
MISSOURI,29,2010,CROWDER,201,SCOTT
NEBRASKA,31,2010,GILEAD,169,THAYER
NEW JERSEY,34,2010,MOONACHIE,003,BERGEN
NEW YORK,36,2010,FLEISCHMANNS,025,DELAWARE
NORTH DAKOTA,38,2010,MANVEL,035,GRAND FORKS
OHIO,39,2010,CUMBERLAND,059,GUERNSEY
OKLAHOMA,40,2010,GUYMON,139,TEXAS
OREGON,41,2010,SUMPTER,001,BAKER
PENNSYLVANIA,42,2010,DONORA,125,WASHINGTON
SOUTH CAROLINA,45,2010,PERRY,003,AIKEN
SOUTH DAKOTA,46,2010,NUNDA,079,LAKE
TENNESSEE,47,2010,RICHARD CITY,115,MARION
TEXAS,48,2010,DUNCANVILLE,113,DALLAS
UTAH,49,2010,VERNAL,047,UINTAH
VIRGINIA,51,2010,QUANTICO,153,PRINCE WILLIAM
VIRGINIA,51,2010,QUANTICO,179,STAFFORD
WASHINGTON,53,2010,SHOULTES,061,SNOHOMISH
WEST VIRGINIA,54,2010,PADEN CITY,095,TYLER
WEST VIRGINIA,54,2010,PADEN CITY,103,WETZEL
WISCONSIN,55,2010,GREENDALE,079,MILWAUKEE
CALIFORNIA,06,2009,LOST HILLS,029,KERN
KENTUCKY,21,2009,LITTLE SANDY,063,ELLIOTT
PENNSYLVANIA,42,2009,DIXONVILLE,063,INDIANA
WEST VIRGINIA,54,2009,OXFORD,017,DODDRIDGE
CALIFORNIA,06,2008,LOS OLIVOS,083,SANTA BARBARA
KENTUCKY,21,2008,LITTCARR,119,KNOTT
MINNESOTA,27,2008,EDEN PRAIRIE,053,HENNEPIN
PENNSYLVANIA,42,2008,DISTANT,005,ARMSTRONG
WEST VIRGINIA,54,2008,OTSEGO,109,WYOMING
CALIFORNIA,06,2007,LOWER LAKE,033,LAKE
KENTUCKY,21,2007,LINDSEYVILLE,061,EDMONSON
NEW YORK,36,2007,FLANDERS,103,SUFFOLK
PENNSYLVANIA,42,2007,DINGMANS FERRY,103,PIKE
WEST VIRGINIA,54,2007,ORMA,013,CALHOUN
CALIFORNIA,06,2006,LOS NIETOS,037,LOS ANGELES
KENTUCKY,21,2006,LINEFORK,133,LETCHER
WEST VIRGINIA,54,2006,ORGAS,005,BOONE
ARKANSAS,05,2005,IDA,023,CLEBURNE
CALIFORNIA,06,2005,LOS MOLINOS,103,TEHAMA
FLORIDA,12,2005,MERRITT ISLAND,009,BREVARD
ILLINOIS,17,2005,CRAB ORCHARD,199,WILLIAMSON
KENTUCKY,21,2005,LINCOLN RIDGE,211,SHELBY
MICHIGAN,26,2005,GRAND MARAIS,003,ALGER
OHIO,39,2005,CUBA,027,CLINTON
PENNSYLVANIA,42,2005,DIMOCK,115,SUSQUEHANNA
SOUTH DAKOTA,46,2005,NORTH SIOUX CITY,127,UNION
TENNESSEE,47,2005,RICEVILLE,107,MCMINN
TEXAS,48,2005,DUMONT,269,KING
UTAH,49,2005,VENICE,041,SEVIER
WASHINGTON,53,2005,SHORELINE,033,KING
WEST VIRGINIA,54,2005,OSAGE,061,MONONGALIA
WISCONSIN,55,2005,GREENBUSH,117,SHEBOYGAN
CALIFORNIA,06,2004,LOS OSOS,079,SAN LUIS OBISPO
FLORIDA,12,2004,MEMPHIS,081,MANATEE
KENTUCKY,21,2004,LINCOLNSHIRE,111,JEFFERSON
NEW YORK,36,2004,FISHS EDDY,025,DELAWARE
WEST VIRGINIA,54,2004,ORLANDO,041,LEWIS
CALIFORNIA,06,2003,LOS SERRANOS,071,SAN BERNARDINO
FLORIDA,12,2003,MELROSE,001,ALACHUA
FLORIDA,12,2003,MELROSE,107,PUTNAM
NEW JERSEY,34,2003,MONTVILLE,027,MORRIS
PENNSYLVANIA,42,2003,DILLTOWN,063,INDIANA
WEST VIRGINIA,54,2003,ONA,011,CABELL
ALABAMA,01,2002,MARBURY,001,AUTAUGA
FLORIDA,12,2002,MEXICO BEACH,005,BAY
GEORGIA,13,2002,ELMODEL,007,BAKER
KENTUCKY,21,2002,LILY,125,LAUREL
WEST VIRGINIA,54,2002,ONEGO,071,PENDLETON
FLORIDA,12,2001,MELBOURNE VILLAGE,009,BREVARD
KENTUCKY,21,2001,LIGON,071,FLOYD
TENNESSEE,47,2001,REVERIE,167,TIPTON
WEST VIRGINIA,54,2001,OTTAWA,005,BOONE
ALABAMA,01,2000,MAPLESVILLE,021,CHILTON
ALASKA,02,2000,PALMER,170,MATANUSKA-SUSITNA
ARKANSAS,05,2000,HUTTIG,139,UNION
CALIFORNIA,06,2000,LOS GATOS,085,SANTA CLARA
COLORADO,08,2000,PONCHA SPRINGS,015,CHAFFEE
FLORIDA,12,2000,MELBOURNE BEACH,009,BREVARD
GEORGIA,13,2000,ELLIJAY,123,GILMER
HAWAII,15,2000,HOLUALOA,001,HAWAII
ILLINOIS,17,2000,COWDEN,173,SHELBY
INDIANA,18,2000,HAMLET,149,STARKE
IOWA,19,2000,CUSHING,193,WOODBURY
KANSAS,20,2000,GAS,001,ALLEN
KENTUCKY,21,2000,LIGGETT,095,HARLAN
LOUISIANA,22,2000,REEVES,003,ALLEN
MICHIGAN,26,2000,GRAND LEDGE,045,EATON
MINNESOTA,27,2000,ECHO,173,YELLOW MEDICINE
MISSISSIPPI,28,2000,PONTOTOC,115,PONTOTOC
MISSOURI,29,2000,CROSSTOWN,157,PERRY
NEBRASKA,31,2000,GIBBON,019,BUFFALO
NEW JERSEY,34,2000,MONTVALE,003,BERGEN
NEW YORK,36,2000,FISHKILL,027,DUTCHESS
NORTH CAROLINA,37,2000,HAMILTON,117,MARTIN
NORTH DAKOTA,38,2000,MANTADOR,077,RICHLAND
OHIO,39,2000,CRYSTAL LAKES,023,CLARK
OKLAHOMA,40,2000,GUTHRIE,083,LOGAN
OREGON,41,2000,SUMMERVILLE,061,UNION
PENNSYLVANIA,42,2000,DILLSBURG,133,YORK
SOUTH CAROLINA,45,2000,PENDLETON,007,ANDERSON
SOUTH DAKOTA,46,2000,NORTHVILLE,115,SPINK
TENNESSEE,47,2000,RHEATOWN,059,GREENE
TEXAS,48,2000,DUMAS,341,MOORE
UTAH,49,2000,UINTAH,057,WEBER
VIRGINIA,51,2000,PURCELLVILLE,107,LOUDOUN
WASHINGTON,53,2000,SHELTON,045,MASON
WEST VIRGINIA,54,2000,SUPERIOR BOTTOM,045,LOGAN
WISCONSIN,55,2000,GREEN BAY,009,BROWN
OREGON,41,1999,SUMMER LAKE,037,LAKE
TENNESSEE,47,1999,RED BANK,065,HAMILTON
SOUTH DAKOTA,46,1998,NORRIS,095,MELLETTE
TENNESSEE,47,1998,RELIANCE,139,POLK
WEST VIRGINIA,54,1998,OLD FIELDS,031,HARDY
KENTUCKY,21,1997,LIDA,125,LAUREL
NEW YORK,36,1997,FISHERS LANDING,045,JEFFERSON
TENNESSEE,47,1997,RED BOILING SPRINGS,111,MACON
TEXAS,48,1997,DUFFAU,143,ERATH
KENTUCKY,21,1996,LICK CREEK,195,PIKE
PENNSYLVANIA,42,1996,DILLINER,059,GREENE
TENNESSEE,47,1996,REAGAN,077,HENDERSON
COLORADO,08,1995,PLEASANT VIEW,083,MONTEZUMA
GEORGIA,13,1995,ELLERSLIE,145,HARRIS
ILLINOIS,17,1995,COUNTRYSIDE,031,COOK
KENTUCKY,21,1995,LICKBURG,153,MAGOFFIN
LOUISIANA,22,1995,REDDELL,039,EVANGELINE
MICHIGAN,26,1995,GRAND JUNCTION,159,VAN BUREN
MISSISSIPPI,28,1995,POLKVILLE,129,SMITH
NEW YORK,36,1995,FISHERS ISLAND,103,SUFFOLK
NORTH DAKOTA,38,1995,MANNING,025,DUNN
TENNESSEE,47,1995,READYVILLE,015,CANNON
VIRGINIA,51,1995,PUNGOTEAGUE,001,ACCOMACK
WASHINGTON,53,1995,SHAW ISLAND,055,SAN JUAN
WEST VIRGINIA,54,1995,OHLEY,039,KANAWHA
NEW YORK,36,1994,FISHERS,069,ONTARIO
TENNESSEE,47,1994,RAMER,109,MCNAIRY
GEORGIA,13,1993,ELLENWOOD,063,CLAYTON
NEW JERSEY,34,1993,MONTAGUE,037,SUSSEX
NEW YORK,36,1993,FINE,089,ST. LAWRENCE
TENNESSEE,47,1993,RALEIGH,157,SHELBY
UTAH,49,1993,TROUT CREEK,023,JUAB
ILLINOIS,17,1992,COUNTRY CLUB HILLS,031,COOK
LOUISIANA,22,1992,RED CHUTE,015,BOSSIER
MISSISSIPPI,28,1992,PLEASANT GROVE,107,PANOLA
NEW YORK,36,1992,FINDLEY LAKE,013,CHAUTAUQUA
NORTH CAROLINA,37,1992,HALLSBORO,047,COLUMBUS
NORTH DAKOTA,38,1992,MANFRED,103,WELLS
TENNESSEE,47,1992,QUEBECK,185,WHITE
WEST VIRGINIA,54,1992,ODD,081,RALEIGH
NEW JERSEY,34,1991,MONROEVILLE,033,SALEM
NEW YORK,36,1991,FINEVIEW,045,JEFFERSON
NORTH DAKOTA,38,1991,MANDAREE,053,MCKENZIE
PENNSYLVANIA,42,1991,DICKINSON,041,CUMBERLAND
ALABAMA,01,1990,MALVERN,061,GENEVA
ARKANSAS,05,1990,HUNTSVILLE,087,MADISON
CALIFORNIA,06,1990,LOS BANOS,047,MERCED
COLORADO,08,1990,PLATTEVILLE,123,WELD
FLORIDA,12,1990,MELBOURNE,009,BREVARD
GEORGIA,13,1990,ELLENTON,071,COLQUITT
ILLINOIS,17,1990,COULTERVILLE,157,RANDOLPH
INDIANA,18,1990,HAMILTON,151,STEUBEN
IOWA,19,1990,CURLEW,147,PALO ALTO
KANSAS,20,1990,GARNETT,003,ANDERSON
KENTUCKY,21,1990,LIBERTY,045,CASEY
LOUISIANA,22,1990,RAYVILLE,083,RICHLAND
MICHIGAN,26,1990,GRAND HAVEN,139,OTTAWA
MINNESOTA,27,1990,EASTON,043,FARIBAULT
MISSISSIPPI,28,1990,PLANTERSVILLE,081,LEE
MISSOURI,29,1990,CROSS TIMBERS,085,HICKORY
NEBRASKA,31,1990,GERING,157,SCOTTS BLUFF
NEW JERSEY,34,1990,MONTCLAIR,013,ESSEX
NEW YORK,36,1990,FILLMORE,003,ALLEGANY
NORTH CAROLINA,37,1990,HALIFAX,083,HALIFAX
NORTH DAKOTA,38,1990,MANDAN,059,MORTON
OHIO,39,1990,CROWN CITY,053,GALLIA
OKLAHOMA,40,1990,GROVE,041,DELAWARE
OREGON,41,1990,SUBLIMITY,047,MARION
PENNSYLVANIA,42,1990,DICKSON CITY,069,LACKAWANNA
SOUTH CAROLINA,45,1990,PELZER,007,ANDERSON
SOUTH DAKOTA,46,1990,NISLAND,019,BUTTE
TENNESSEE,47,1990,PURYEAR,079,HENRY
TEXAS,48,1990,DUBLIN,143,ERATH
UTAH,49,1990,TROPIC,017,GARFIELD
VIRGINIA,51,1990,PULASKI,155,PULASKI
WASHINGTON,53,1990,SEQUIM,009,CLALLAM
WEST VIRGINIA,54,1990,OCEANA,109,WYOMING
WISCONSIN,55,1990,GRATIOT,065,LAFAYETTE
ALABAMA,01,1989,MALCOLM,129,WASHINGTON
COLORADO,08,1989,PLATORO,021,CONEJOS
TEXAS,48,1989,DRIFTWOOD,209,HAYS
VIRGINIA,51,1989,PRATTS,113,MADISON
ALABAMA,01,1988,MALBIS,003,BALDWIN
COLORADO,08,1988,PLACERVILLE,113,SAN MIGUEL
NORTH CAROLINA,37,1988,GUMBERRY,131,NORTHAMPTON
PENNSYLVANIA,42,1988,RUSSELL CITY,047,ELK
TEXAS,48,1988,DRYDEN,443,TERRELL
VIRGINIA,51,1988,PROSPECT,147,PRINCE EDWARD
PENNSYLVANIA,42,1987,DICKERSON RUN,051,FAYETTE
TEXAS,48,1987,DRISCOLL,355,NUECES
VIRGINIA,51,1987,PROVIDENCE FORGE,127,NEW KENT
NEW JERSEY,34,1986,MONROE TOWNSHIP,023,MIDDLESEX
NORTH CAROLINA,37,1986,GULROCK,095,HYDE
OKLAHOMA,40,1986,GRIMES,129,ROGER MILLS
PENNSYLVANIA,42,1986,DEWART,097,NORTHUMBERLAND
TEXAS,48,1986,DRIPPING SPRINGS,209,HAYS
VIRGINIA,51,1986,PRINCE GEORGE,149,PRINCE GEORGE
ALABAMA,01,1985,MAGNOLIA SPRINGS,003,BALDWIN
ALASKA,02,1985,PAIMIUT,050,BETHEL
MINNESOTA,27,1985,EAST LAKE,001,AITKIN
MISSISSIPPI,28,1985,RICHLAND,121,RANKIN
NEW JERSEY,34,1985,MONROE,037,SUSSEX
NEW YORK,36,1985,FEURA BUSH,001,ALBANY
NORTH CAROLINA,37,1985,GUILFORD,081,GUILFORD
OHIO,39,1985,CROTON,089,LICKING
PENNSYLVANIA,42,1985,DEVON,029,CHESTER
TEXAS,48,1985,DORCHESTER,181,GRAYSON
UTAH,49,1985,TRIDELL,047,UINTAH
VIRGINIA,51,1985,POWHATAN,145,POWHATAN
ALABAMA,01,1984,MAGNOLIA,091,MARENGO
OKLAHOMA,40,1984,GRIGGS,025,CIMARRON
TEXAS,48,1984,DOUGLASSVILLE,067,CASS
ALASKA,02,1983,OUZINKIE,150,KODIAK ISLAND
INDIANA,18,1983,HALL,109,MORGAN
PENNSYLVANIA,42,1983,DEVAULT,029,CHESTER
TEXAS,48,1983,DOUGLASS,347,NACOGDOCHES
VIRGINIA,51,1983,POTOMAC FARMS,007,AMELIA
ILLINOIS,17,1982,COTTONWOOD,059,GALLATIN
MINNESOTA,27,1982,EAST BETHEL,003,ANOKA
NEW YORK,36,1982,FERNDALE,105,SULLIVAN
NORTH CAROLINA,37,1982,GULF,037,CHATHAM
TEXAS,48,1982,DOUGHERTY,153,FLOYD
VIRGINIA,51,1982,POTOMAC FALLS,107,LOUDOUN
WASHINGTON,53,1982,SELLECK,033,KING
KANSAS,20,1981,GARLAND,011,BOURBON
NEW JERSEY,34,1981,MONMOUTH JUNCTION,023,MIDDLESEX
NEW YORK,36,1981,FELTS MILLS,045,JEFFERSON
TENNESSEE,47,1981,PRUDEN,025,CLAIBORNE
TEXAS,48,1981,DOUCETTE,457,TYLER
VIRGINIA,51,1981,POUNDING MILL,185,TAZEWELL
ALABAMA,01,1980,MADRID,069,HOUSTON
ALASKA,02,1980,OSCARVILLE,050,BETHEL
ARKANSAS,05,1980,HUNTINGTON,131,SEBASTIAN
CALIFORNIA,06,1980,LOS ANGELES,037,LOS ANGELES
COLORADO,08,1980,PITKIN,051,GUNNISON
FLORIDA,12,1980,MEDLEY,086,MIAMI-DADE
GEORGIA,13,1980,ELLAVILLE,249,SCHLEY
ILLINOIS,17,1980,COTTAGE HILLS,119,MADISON
INDIANA,18,1980,HAGERSTOWN,177,WAYNE
IOWA,19,1980,CUMMING,181,WARREN
KANSAS,20,1980,GARFIELD,145,PAWNEE
KENTUCKY,21,1980,LEXINGTON-FAYETTE,067,FAYETTE
LOUISIANA,22,1980,RAYNE,001,ACADIA
MICHIGAN,26,1980,GRAND BLANC,049,GENESEE
MINNESOTA,27,1980,EAST GULL LAKE,021,CASS
MISSISSIPPI,28,1980,PITTSBORO,013,CALHOUN
MISSOURI,29,1980,CROCKER,169,PULASKI
NEBRASKA,31,1980,GENOA,125,NANCE
NEW JERSEY,34,1980,MONMOUTH BEACH,025,MONMOUTH
NEW YORK,36,1980,FAYETTEVILLE,067,ONONDAGA
NORTH CAROLINA,37,1980,GROVER,045,CLEVELAND
NORTH DAKOTA,38,1980,MAKOTI,101,WARD
OHIO,39,1980,CROOKSVILLE,127,PERRY
OKLAHOMA,40,1980,GREENFIELD,011,BLAINE
OREGON,41,1980,STAYTON,047,MARION
PENNSYLVANIA,42,1980,DERRY,129,WESTMORELAND
SOUTH CAROLINA,45,1980,PELION,063,LEXINGTON
